"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.annotatedResult.boundingBoxes","Answer.annotatedResult.inputImageProperties.height","Answer.annotatedResult.inputImageProperties.width","Approve","Reject"
"3JU8CV4BRLX4C8ELYR7INSNL5JTOP6","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:45 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:45 PDT 2021","","","3GD6L00D3TIGHX81QBMHIBB4DF6M1P","A29SP68A2HLRRQ","Submitted","Sat Aug 21 22:44:46 PDT 2021","Sat Aug 21 22:45:03 PDT 2021","Tue Aug 24 22:45:03 PDT 2021","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","7847ab06e3bb2172.jpg","[{""height"":640,""label"":""Identity"",""left"":0,""top"":0,""width"":640}]","640","640"
"3VMV5CHJZ80ECNQURP3UNTFG30NGTG","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:44 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:44 PDT 2021","","","3WQ3B2KGE91KY644ZMW84V0A1G21BF","A2MSJRDUC5X680","Submitted","Sat Aug 21 22:42:26 PDT 2021","Sat Aug 21 22:49:26 PDT 2021","Tue Aug 24 22:49:26 PDT 2021","","","","420","100% (49/49)","0% (0/0)","0% (0/0)","01bd954f2802c11e.jpg","[{""height"":1930,""label"":""Ticket"",""left"":903,""top"":6,""width"":1028}]","1936","2592"
"3Q9SPIIRWJ75UDHL0UGVERBC9ZSWAA","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:42 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:42 PDT 2021","","","31QTRG6Q2UYJS6GHUGLID2G9P5PPYL","A1Y2SRL7EB0UW9","Submitted","Sat Aug 21 22:39:43 PDT 2021","Sat Aug 21 22:43:38 PDT 2021","Tue Aug 24 22:43:38 PDT 2021","","","","235","0% (0/0)","0% (0/0)","0% (0/0)","2e3c1176bf2366ea.jpg","[{""height"":1123,""label"":""Ticket"",""left"":788,""top"":275,""width"":1190},{""height"":182,""label"":""Ticket"",""left"":1384,""top"":87,""width"":10},{""height"":225,""label"":""Ticket"",""left"":788,""top"":81,""width"":1113}]","1840","3264"
"3D7VY91L65IE8BSZ26A404TRTFZBMT","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:45 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:45 PDT 2021","","","3BV8HQ2ZZXMAMI09ZE8T4G7LR9X6AN","A2ZWWHY6ZEXC6L","Submitted","Sat Aug 21 22:42:46 PDT 2021","Sat Aug 21 22:46:43 PDT 2021","Tue Aug 24 22:46:43 PDT 2021","","","","237","100% (85/85)","0% (0/0)","0% (0/0)","b93bf2c2c0fc1adf.jpg","[{""height"":612,""label"":""Identity"",""left"":48,""top"":0,""width"":564}]","612","612"
"3QREJ3J433IVVWE887MIZUXSG4ILKL","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:45 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:45 PDT 2021","","","3HWRJOOET6NIZTFIMWDI14T4UDRSEP","A2MSJRDUC5X680","Submitted","Sat Aug 21 22:40:25 PDT 2021","Sat Aug 21 22:45:35 PDT 2021","Tue Aug 24 22:45:35 PDT 2021","","","","310","100% (49/49)","0% (0/0)","0% (0/0)","42bf3b9cecadfe78.jpg","[{""height"":506,""label"":""Ticket"",""left"":99,""top"":101,""width"":401}]","667","500"
"335VBRURDJLX8ULPNO8PWQTSWD5E9X","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:43 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:43 PDT 2021","","","3PB5A5BD0WRU09RH4O5V6GIKKFUG78","A2BPCT8ATLRQ3N","Submitted","Sat Aug 21 22:52:59 PDT 2021","Sat Aug 21 23:03:17 PDT 2021","Tue Aug 24 23:03:17 PDT 2021","","","","618","0% (0/0)","0% (0/0)","0% (0/0)","1ec2e01c095587e5.jpg","[{""height"":834,""label"":""Identity"",""left"":633,""top"":430,""width"":1055}]","1536","2048"
"3NKW03WTLMSXHTO2PQDH4RQHDHEQWB","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:45 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:45 PDT 2021","","","3DBQWDE4Y7JLNXUK3Z3TYGDLULLN58","A1Y2SRL7EB0UW9","Submitted","Sat Aug 21 23:19:03 PDT 2021","Sat Aug 21 23:23:20 PDT 2021","Tue Aug 24 23:23:20 PDT 2021","","","","257","0% (0/0)","0% (0/0)","0% (0/0)","165624613ce0b10a.jpg","[{""height"":1246,""label"":""Identity"",""left"":11,""top"":574,""width"":1798},{""height"":1579,""label"":""Identity"",""left"":1836,""top"":869,""width"":1417},{""height"":162,""label"":""Identity"",""left"":2966,""top"":721,""width"":44},{""height"":202,""label"":""Identity"",""left"":2477,""top"":681,""width"":753}]","2448","3264"
"3MQKOF1EE293SKKXK47X4SJIU2PWDC","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:45 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:45 PDT 2021","","","37U1UTWH9W7PPD5EU4RDJKSMX8B8RJ","A31K0V5SRHQ8ZD","Submitted","Sat Aug 21 22:44:06 PDT 2021","Sat Aug 21 22:47:48 PDT 2021","Tue Aug 24 22:47:48 PDT 2021","","","","222","0% (0/0)","0% (0/0)","0% (0/0)","cc2a8d1864e1df0e.jpg","[{""height"":490,""label"":""Ticket"",""left"":86,""top"":59,""width"":1161}]","600","1350"
"3ZZAYRN1I6C2407SF8G2S2OIUMETOG","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:43 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:43 PDT 2021","","","3SEPORI8WOKCASKK1J541E0GWDUAZI","A2V8B6ISKK4N9P","Submitted","Sat Aug 21 22:43:32 PDT 2021","Sat Aug 21 22:43:48 PDT 2021","Tue Aug 24 22:43:48 PDT 2021","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","184005627de725cb.jpg","[{""height"":250,""label"":""Identity"",""left"":34,""top"":296,""width"":297}]","600","800"
"3R5LWXWHR0TLT4ZEWZ4RCW0MGWBGXZ","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:46 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:46 PDT 2021","","","3YMU66OBIOTRTYXTHXR7XT7EYIQHGB","A1KTSBEY54ZHET","Submitted","Sat Aug 21 22:45:27 PDT 2021","Sat Aug 21 22:53:11 PDT 2021","Tue Aug 24 22:53:11 PDT 2021","","","","464","0% (0/0)","0% (0/0)","0% (0/0)","54ce2dc50d6b4b5b.jpg","[{""height"":1685,""label"":""Ticket"",""left"":1823,""top"":414,""width"":1574},{""height"":1659,""label"":""Ticket"",""left"":380,""top"":531,""width"":1509}]","2592","3888"
"3DWNFENNE3G4M415KUNPCYV4FTNJ4R","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:43 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:43 PDT 2021","","","3JBT3HLQF9NJXWQMQ2N1R9PBVZTPZC","A2MSJRDUC5X680","Submitted","Sat Aug 21 22:39:44 PDT 2021","Sat Aug 21 22:41:09 PDT 2021","Tue Aug 24 22:41:09 PDT 2021","","","","85","100% (49/49)","0% (0/0)","0% (0/0)","4841643ec79e0b39.jpg","[{""height"":908,""label"":""Identity"",""left"":1,""top"":156,""width"":736},{""height"":787,""label"":""Identity"",""left"":404,""top"":99,""width"":654}]","1080","1080"
"3X7837UUADJI1R5J3IG49WFIBKTJ6C","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:45 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:45 PDT 2021","","","336YQZE83WZF5F9KRYOTL1OLPVBM57","A14PJA3NYKSEYD","Submitted","Sat Aug 21 22:44:52 PDT 2021","Sat Aug 21 22:46:31 PDT 2021","Tue Aug 24 22:46:31 PDT 2021","","","","99","0% (0/0)","0% (0/0)","0% (0/0)","0b4d873e11cda01b.jpg","[{""height"":98,""label"":""Identity"",""left"":1200,""top"":586,""width"":30},{""height"":845,""label"":""Identity"",""left"":26,""top"":172,""width"":1574},{""height"":940,""label"":""Identity"",""left"":34,""top"":105,""width"":1566},{""height"":937,""label"":""Identity"",""left"":34,""top"":197,""width"":1550}]","1200","1600"
"3NCN4N1H1G2KQTDZE7P4DJIRY59BNT","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:46 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:46 PDT 2021","","","3MB8LZR5BGEYHGC2Y9RKNDSEMGFLKO","AJWEFOZ0K5GUC","Submitted","Sat Aug 21 22:42:14 PDT 2021","Sat Aug 21 22:48:26 PDT 2021","Tue Aug 24 22:48:26 PDT 2021","","","","372","100% (2/2)","0% (0/0)","0% (0/0)","60ceb480dea3574a.jpg","[{""height"":410,""label"":""Identity"",""left"":0,""top"":0,""width"":505}]","480","640"
"35O6H0UNLS1MIN55YZ6ZHQ1IFPIJ5W","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:44 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:44 PDT 2021","","","3FTF2T8WLS3UBE5AYQ7X6FVE9T89WC","A1HEP7GMB37Y6S","Submitted","Sat Aug 21 22:45:32 PDT 2021","Sat Aug 21 22:52:48 PDT 2021","Tue Aug 24 22:52:48 PDT 2021","","","","436","0% (0/0)","0% (0/0)","0% (0/0)","aca3a17361dcf521.jpg","[{""height"":371,""label"":""Identity"",""left"":359,""top"":78,""width"":384}]","449","800"
"3P888QFVX3FPCKF0Y4M7NXDVAFFOQX","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:46 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:46 PDT 2021","","","3LJ7UR74RIY3REQKPUKJTO77UPQ4NK","A31K0V5SRHQ8ZD","Submitted","Sat Aug 21 22:44:34 PDT 2021","Sat Aug 21 23:01:32 PDT 2021","Tue Aug 24 23:01:32 PDT 2021","","","","1018","0% (0/0)","0% (0/0)","0% (0/0)","0f4b6436461549c4.jpg","[{""height"":640,""label"":""Ticket"",""left"":99,""top"":0,""width"":468}]","640","640"
"3QGHA0EA0JLADNMD68GR92VIRHDWB5","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:44 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:44 PDT 2021","","","3NQL1CS15STWXQDDGSUHJU5RBTQYVF","A2ZPO9BRC2YQY0","Submitted","Sat Aug 21 22:43:55 PDT 2021","Sat Aug 21 22:48:57 PDT 2021","Tue Aug 24 22:48:57 PDT 2021","","","","302","0% (0/0)","0% (0/0)","0% (0/0)","0f5a50a4cfde67df.jpg","[{""height"":253,""label"":""Identity"",""left"":206,""top"":337,""width"":319}]","600","800"
"3LN3BXKGC0G644UOMU85ADMF7U5GW6","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:46 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:46 PDT 2021","","","35GCEFQ6I69CQ7LZS4QUE6MAQ31Z3A","A1Y2SRL7EB0UW9","Submitted","Sat Aug 21 22:44:16 PDT 2021","Sat Aug 21 23:16:05 PDT 2021","Tue Aug 24 23:16:05 PDT 2021","","","","1909","0% (0/0)","0% (0/0)","0% (0/0)","276ef400537b7dbf.jpg","[{""height"":435,""label"":""Identity"",""left"":286,""top"":133,""width"":304},{""height"":429,""label"":""Identity"",""left"":38,""top"":115,""width"":255}]","612","612"
"3BKZLF990ZK16YJ24RV5POBXOPEQYA","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:46 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:46 PDT 2021","","","3VFJCI1K40K4ISBWD231BX9KLRNRGH","A2ZPO9BRC2YQY0","Submitted","Sat Aug 21 22:43:54 PDT 2021","Sat Aug 21 22:46:45 PDT 2021","Tue Aug 24 22:46:45 PDT 2021","","","","171","0% (0/0)","0% (0/0)","0% (0/0)","1d300d854991d6aa.jpg","[{""height"":794,""label"":""Ticket"",""left"":177,""top"":415,""width"":1250},{""height"":794,""label"":""Ticket"",""left"":471,""top"":184,""width"":1224}]","1536","2048"
"3PEG1BH7AECJINSWHUXOLR1N4A4BKO","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:44 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:44 PDT 2021","","","3J4Q2Z4UTZO03DMWFSIJSAL3JTBWQK","A2DCGTGSVHL9KM","Submitted","Sat Aug 21 22:43:51 PDT 2021","Sat Aug 21 22:44:20 PDT 2021","Tue Aug 24 22:44:20 PDT 2021","","","","29","100% (3/3)","0% (0/0)","0% (0/0)","01ead89d32a58f87.jpg","[{""height"":663,""label"":""Identity"",""left"":295,""top"":18,""width"":479}]","799","1200"
"3T2EL38U0M5C6TTSZV936A4OMJKQX4","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:46 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:46 PDT 2021","","","3G5W44VEU83IVOY1NIU4ALN6QZTKGH","A2MSJRDUC5X680","Submitted","Sat Aug 21 22:39:48 PDT 2021","Sat Aug 21 22:41:26 PDT 2021","Tue Aug 24 22:41:26 PDT 2021","","","","98","100% (49/49)","0% (0/0)","0% (0/0)","009d177d2b1ba392.jpg","[{""height"":178,""label"":""Identity"",""left"":113,""top"":421,""width"":214}]","600","800"
"3421H3BM9A25JA7H1PJGT66K1L1J9N","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:47 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:47 PDT 2021","","","3ZPBJO59KQMOHEN2F7QZR84HLQADHX","A2MSJRDUC5X680","Submitted","Sat Aug 21 23:05:31 PDT 2021","Sat Aug 21 23:10:20 PDT 2021","Tue Aug 24 23:10:20 PDT 2021","","","","289","100% (49/49)","0% (0/0)","0% (0/0)","2f56d2cc6c10763f.jpg","[{""height"":476,""label"":""Ticket"",""left"":0,""top"":90,""width"":611}]","612","612"
"3R5OYNIC2CUKP0JTU8THH2T84RATPX","3PMOF0KIQIW37E1FAM3556TBF05BKE","[1 min]  Draw bounding boxes around the requested item(s)","Draw bounding boxes around the requested item(s)","bounding box","$0.10","Sat Aug 21 22:39:45 PDT 2021","1","BatchId:4537269;OriginalHitTemplateId:928390838;","3600","259200","Sat Aug 28 22:39:45 PDT 2021","","","3WT783CTPC24L9E2FJLSLRJ15DTCBG","A1HDYTLK36Y0G5","Submitted","Sat Aug 21 22:45:14 PDT 2021","Sat Aug 21 22:45:28 PDT 2021","Tue Aug 24 22:45:28 PDT 2021","","","","14","100% (2/2)","0% (0/0)","0% (0/0)","17ef06ab2c9e5e0c.jpg","[{""height"":626,""label"":""Ticket"",""left"":663,""top"":286,""width"":997}]","1226","1839"
